      dex                name  sta  atk  def      fast_name      charge_name  ml_lvl      ml_tdo
695   151  Mew                 225  210  210  Pound          Solar Beam       40.0    145.096372
696   151  Mew                 225  210  210  Struggle Bug   Focus Blast      40.0    145.096372
697   151  Mew                 225  210  210  Pound          Overheat         40.0    145.096372
698   151  Mew                 225  210  210  Pound          Solar Beam       40.0    145.096372
699   151  Mew                 225  210  210  Charge Beam    Stone Edge       40.0    145.096372
700   151  Mew                 225  210  210  Waterfall      Surf             40.0    145.096372
701   151  Mew                 225  210  210  Pound          Hyper Beam       40.0    145.096372
702   384  Rayquaza            213  284  170  Air Slash      Aerial Ace       40.0    144.741302
703   151  Mew                 225  210  210  Pound          Psyshock         40.0    144.709448
704   151  Mew                 225  210  210  Pound          Psyshock         40.0    144.709448
705   151  Mew                 225  210  210  Snarl          Flash Cannon     40.0    144.649922
706   448  Lucario             172  236  144  Bullet Punch   Close Combat     40.0    144.636801
707   468  Togekiss            198  225  217  Air Slash      Flamethrower     40.0    144.569260
708   289  Slaking             284  290  166  Yawn           Hyper Beam       40.0    144.321588
709   151  Mew                 225  210  210  Infestation    Psychic          40.0    144.267250
710   151  Mew                 225  210  210  Infestation    Psychic          40.0    144.267250
711   107  Hitmonchan          137  193  197  Counter        Close Combat     40.0    144.109954
712   151  Mew                 225  210  210  Waterfall      Dark Pulse       40.0    143.935601
713   151  Mew                 225  210  210  Charge Beam    Wild Charge      40.0    143.935601
714   151  Mew                 225  210  210  Charge Beam    Grass Knot       40.0    143.935601
715   91   Cloyster            137  186  256  Frost Breath   Hydro Pump       40.0    143.770307
716   467  Magmortar           181  247  172  Fire Spin      Fire Blast       40.0    143.645904
717   454  Toxicroak           195  211  133  Poison Jab     Dynamic Punch    40.0    143.444431
718   151  Mew                 225  210  210  Dragon Tail    Dazzling Gleam   40.0    143.438128
719   151  Mew                 225  210  210  Snarl          Thunder          40.0    143.161754
720   151  Mew                 225  210  210  Snarl          Thunder          40.0    143.161754
721   146  Moltres             207  251  181  Fire Spin      Heat Wave        40.0    143.158763
722   197  Umbreon             216  126  240  Feint Attack   Dark Pulse       40.0    143.110414
723   94   Gengar              155  261  149  Sucker Punch   Shadow Ball      40.0    143.032085
724   469  Yanmega             200  231  156  Wing Attack    Ancient Power    40.0    142.997824
725   151  Mew                 225  210  210  Infestation    Flash Cannon     40.0    142.864120
726   380  Latias              190  228  246  Dragon Breath  Outrage          40.0    142.626672
727   380  Latias              190  228  246  Zen Headbutt   Outrage          40.0    142.626672
728   151  Mew                 225  210  210  Waterfall      Dazzling Gleam   40.0    142.609006
729   182  Bellossom           181  169  186  Razor Leaf     Petal Blizzard   40.0    142.534581
730   151  Mew                 225  210  210  Dragon Tail    Ancient Power    40.0    142.516881
731   151  Mew                 225  210  210  Dragon Tail    Ancient Power    40.0    142.516881
732   151  Mew                 225  210  210  Charge Beam    Rock Slide       40.0    142.516881
733   68   Machamp             207  234  159  Bullet Punch   Heavy Slam       40.0    142.492615
734   151  Mew                 225  210  210  Pound          Stone Edge       40.0    142.458256
735   376  Metagross           190  257  228  Zen Headbutt   Flash Cannon     40.0    142.368469
736   480  Uxie                181  156  270  Extrasensory   Futuresight      40.0    142.208457
737   71   Victreebel          190  207  135  Razor Leaf     Leaf Blade       40.0    142.123176
738   472  Gliscor             181  185  222  Wing Attack    Aerial Ace       40.0    142.067256
739   490  Manaphy             225  210  210  Bubble         Bubble Beam      40.0    141.904252
740   476  Probopass           155  135  275  Spark          Rock Slide       40.0    141.891638
741   377  Regirock            190  179  309  Rock Smash     Focus Blast      40.0    141.884611
742   378  Regice              190  179  309  Rock Smash     Focus Blast      40.0    141.884611
743   151  Mew                 225  210  210  Waterfall      Ancient Power    40.0    141.872008
744   151  Mew                 225  210  210  Waterfall      Ancient Power    40.0    141.872008
745   151  Mew                 225  210  210  Pound          Wild Charge      40.0    141.614059
746   151  Mew                 225  210  210  Pound          Grass Knot       40.0    141.614059
747   151  Mew                 225  210  210  Snarl          Thunderbolt      40.0    141.403010
748   151  Mew                 225  210  210  Snarl          Thunderbolt      40.0    141.403010
749   151  Mew                 225  210  210  Snarl          Ice Beam         40.0    141.403010
750   151  Mew                 225  210  210  Snarl          Ice Beam         40.0    141.403010
751   471  Glaceon             163  238  205  Ice Shard      Ice Beam         40.0    141.331263
752   114  Tangela             163  183  169  Vine Whip      Solar Beam       40.0    141.284230
753   151  Mew                 225  210  210  Infestation    Thunder          40.0    141.227135
754   151  Mew                 225  210  210  Infestation    Thunder          40.0    141.227135
755   365  Walrein             242  182  176  Waterfall      Blizzard         40.0    141.202968
756   103  Exeggutor Normal    216  233  149  Extrasensory   Solar Beam       40.0    140.864265
757   151  Mew                 225  210  210  Snarl          Surf             40.0    140.743481
758   197  Umbreon             216  126  240  Feint Attack   Foul Play        40.0    140.664082
759   151  Mew                 225  210  210  Pound          Rock Slide       40.0    140.582263
760   468  Togekiss            198  225  217  Air Slash      Ancient Power    40.0    140.450477
761   186  Politoed            207  174  179  Mud Shot       Blizzard         40.0    140.422762
762   488  Cresselia           260  152  258  Confusion      Aurora Beam      40.0    140.272730
763   365  Walrein             242  182  176  Frost Breath   Water Pulse      40.0    140.111192
764   460  Abomasnow           207  178  158  Razor Leaf     Outrage          40.0    139.977694
765   350  Milotic             216  192  219  Dragon Tail    Blizzard         40.0    139.960276
766   395  Empoleon            197  210  186  Waterfall      Hydro Pump       40.0    139.730219
767   151  Mew                 225  210  210  Charge Beam    Blizzard         40.0    139.679441
768   151  Mew                 225  210  210  Charge Beam    Blizzard         40.0    139.679441
769   136  Flareon             163  246  179  Fire Spin      Overheat         40.0    139.555523
770   6    Charizard           186  223  173  Fire Spin      Overheat         40.0    139.460990
771   487  Giratina Altered    284  187  225  Dragon Breath  Dragon Claw      40.0    139.353547
772   487  Giratina Origin     284  225  187  Dragon Breath  Dragon Claw      40.0    139.353547
773   151  Mew                 225  210  210  Snarl          Dark Pulse       40.0    139.292517
774   151  Mew                 225  210  210  Struggle Bug   Solar Beam       40.0    139.292517
775   151  Mew                 225  210  210  Waterfall      Energy Ball      40.0    139.292517
776   151  Mew                 225  210  210  Steel Wing     Low Sweep        40.0    139.292517
777   151  Mew                 225  210  210  Dragon Tail    Energy Ball      40.0    139.292517
778   151  Mew                 225  210  210  Infestation    Thunderbolt      40.0    139.292517
779   151  Mew                 225  210  210  Infestation    Ice Beam         40.0    139.292517
780   151  Mew                 225  210  210  Struggle Bug   Overheat         40.0    139.292517
781   151  Mew                 225  210  210  Frost Breath   Low Sweep        40.0    139.292517
782   151  Mew                 225  210  210  Infestation    Ice Beam         40.0    139.292517
783   151  Mew                 225  210  210  Struggle Bug   Hyper Beam       40.0    139.292517
784   151  Mew                 225  210  210  Struggle Bug   Hyper Beam       40.0    139.292517
785   151  Mew                 225  210  210  Infestation    Thunderbolt      40.0    139.292517
786   151  Mew                 225  210  210  Struggle Bug   Solar Beam       40.0    139.292517
787   405  Luxray              190  232  156  Spark          Crunch           40.0    139.215546
788   38   Ninetales Alola     177  170  193  Powder Snow    Ice Beam         40.0    139.091991
789   460  Abomasnow           207  178  158  Razor Leaf     Energy Ball      40.0    139.068748
790   151  Mew                 225  210  210  Struggle Bug   Psyshock         40.0    138.905593
791   151  Mew                 225  210  210  Struggle Bug   Psyshock         40.0    138.905593
792   462  Magnezone           172  238  205  Charge Beam    Flash Cannon     40.0    138.785963
793   160  Feraligatr          198  205  188  Waterfall      Hydro Pump       40.0    138.759495
794   151  Mew                 225  210  210  Infestation    Surf             40.0    138.567035
795   151  Mew                 225  210  210  Pound          Blizzard         40.0    138.518670
796   151  Mew                 225  210  210  Pound          Blizzard         40.0    138.518670
797   142  Aerodactyl          190  221  159  Steel Wing     Rock Slide       40.0    138.474548
798   151  Mew                 225  210  210  Charge Beam    Psychic          40.0    138.463395
799   385  Jirachi             225  210  210  Charge Beam    Psychic          40.0    138.463395
800   151  Mew                 225  210  210  Charge Beam    Psychic          40.0    138.463395
801   251  Celebi              225  210  210  Charge Beam    Psychic          40.0    138.463395
802   71   Victreebel          190  207  135  Razor Leaf     Solar Beam       40.0    138.383093
803   248  Tyranitar           225  251  207  Iron Tail      Crunch           40.0    138.125350
804   82   Magneton            137  223  169  Spark          Zap Cannon       40.0    138.001833
805   395  Empoleon            197  210  186  Waterfall      Flash Cannon     40.0    137.957274
806   139  Omastar             172  207  201  Mud Shot       Rock Blast       40.0    137.822080
807   469  Yanmega             200  231  156  Wing Attack    Aerial Ace       40.0    137.729483
808   482  Azelf               181  270  151  Extrasensory   Futuresight      40.0    137.650494
809   151  Mew                 225  210  210  Pound          Psychic          40.0    137.634273
810   151  Mew                 225  210  210  Snarl          Dazzling Gleam   40.0    137.634273
811   151  Mew                 225  210  210  Pound          Psychic          40.0    137.634273
812   483  Dialga              205  275  211  Dragon Breath  Iron Head        40.0    137.549795
813   185  Sudowoodo           172  167  176  Counter        Stone Edge       40.0    137.323503
814   151  Mew                 225  210  210  Charge Beam    Flash Cannon     40.0    137.060265
815   114  Tangela             163  183  169  Vine Whip      Grass Knot       40.0    137.045703
816   483  Dialga              205  275  211  Dragon Breath  Thunder          40.0    136.990649
817   151  Mew                 225  210  210  Infestation    Dark Pulse       40.0    136.970975
818   232  Donphan             207  214  185  Mud Slap       Earthquake       40.0    136.859254
819   212  Scizor              172  236  181  Bullet Punch   Night Slash      40.0    136.779093
820   103  Exeggutor Alola     216  230  153  Bullet Seed    Solar Beam       40.0    136.778551
821   272  Ludicolo            190  173  176  Razor Leaf     Blizzard         40.0    136.741518
822   151  Mew                 225  210  210  Snarl          Ancient Power    40.0    136.713026
823   151  Mew                 225  210  210  Snarl          Ancient Power    40.0    136.713026
824   480  Uxie                181  156  270  Confusion      Futuresight      40.0    136.696502
825   151  Mew                 225  210  210  Struggle Bug   Stone Edge       40.0    136.654401
826   474  Porygon Z           198  264  150  Charge Beam    Hyper Beam       40.0    136.650569
827   151  Mew                 225  210  210  Pound          Flash Cannon     40.0    136.613815
828   476  Probopass           155  135  275  Rock Throw     Rock Slide       40.0    136.503348
829   377  Regirock            190  179  309  Rock Smash     Zap Cannon       40.0    136.486827
830   468  Togekiss            198  225  217  Hidden Power   Dazzling Gleam   40.0    136.405245
831   242  Blissey             496  129  169  Zen Headbutt   Hyper Beam       40.0    136.268765
832   73   Tentacruel          190  166  209  Acid           Hydro Pump       40.0    136.204980
833   151  Mew                 225  210  210  Waterfall      Dragon Claw      40.0    135.976029
834   151  Mew                 225  210  210  Waterfall      Dragon Claw      40.0    135.976029
835   448  Lucario             172  236  144  Bullet Punch   Shadow Ball      40.0    135.953632
836   468  Togekiss            198  225  217  Air Slash      Aerial Ace       40.0    135.919817
837   89   Muk Alola           233  190  172  Snarl          Gunk Shot        40.0    135.918366
838   492  Shaymin Land        225  210  210  Hidden Power   Energy Ball      40.0    135.810204
839   151  Mew                 225  210  210  Struggle Bug   Wild Charge      40.0    135.810204
840   151  Mew                 225  210  210  Struggle Bug   Grass Knot       40.0    135.810204
841   237  Hitmontop           137  173  207  Counter        Close Combat     40.0    135.733451
842   28   Sandslash Alola     181  177  195  Metal Claw     Blizzard         40.0    135.637747
843   245  Suicune             225  180  235  Snarl          Ice Beam         40.0    135.631458
844   245  Suicune             225  180  235  Extrasensory   Ice Beam         40.0    135.631458
845   467  Magmortar           181  247  172  Karate Chop    Psychic          40.0    135.515004
846   151  Mew                 225  210  210  Charge Beam    Thunder          40.0    135.423280
847   151  Mew                 225  210  210  Pound          Thunder          40.0    135.423280
848   151  Mew                 225  210  210  Pound          Thunder          40.0    135.423280
849   151  Mew                 225  210  210  Charge Beam    Thunder          40.0    135.423280
850   62   Poliwrath           207  182  184  Bubble         Dynamic Punch    40.0    135.396534
851   185  Sudowoodo           172  167  176  Counter        Rock Slide       40.0    135.320868
852   475  Gallade             169  237  195  Low Kick       Leaf Blade       40.0    135.279191
853   475  Gallade             169  237  195  Low Kick       Close Combat     40.0    135.279191
854   378  Regice              190  179  309  Rock Smash     Earthquake       40.0    135.241185
855   151  Mew                 225  210  210  Dragon Tail    Dragon Claw      40.0    135.146906
856   151  Mew                 225  210  210  Dragon Tail    Dragon Claw      40.0    135.146906
857   151  Mew                 225  210  210  Infestation    Dazzling Gleam   40.0    135.146906
858   376  Metagross           190  257  228  Zen Headbutt   Earthquake       40.0    135.129394
859   481  Mesprit             190  212  212  Extrasensory   Blizzard         40.0    135.007463
860   103  Exeggutor Normal    216  233  149  Bullet Seed    Solar Beam       40.0    134.940066
861   435  Skuntank            230  184  132  Poison Jab     Sludge Bomb      40.0    134.931922
862   38   Ninetales Alola     177  170  193  Powder Snow    Dazzling Gleam   40.0    134.864271
863   151  Mew                 225  210  210  Struggle Bug   Rock Slide       40.0    134.778408
864   151  Mew                 225  210  210  Waterfall      Flame Charge     40.0    134.649433
865   73   Tentacruel          190  166  209  Acid           Sludge Wave      40.0    134.300015
866   398  Staraptor           198  234  140  Quick Attack   Close Combat     40.0    134.263446
867   398  Staraptor           198  234  140  Wing Attack    Close Combat     40.0    134.263446
868   151  Mew                 225  210  210  Infestation    Ancient Power    40.0    134.133535
869   151  Mew                 225  210  210  Infestation    Ancient Power    40.0    134.133535
870   272  Ludicolo            190  173  176  Razor Leaf     Ice Beam         40.0    134.107124
871   484  Palkia              189  280  215  Dragon Breath  Fire Blast       40.0    134.055151
872   94   Gengar              155  261  149  Sucker Punch   Focus Blast      40.0    134.052492
873   151  Mew                 225  210  210  Pound          Ice Beam         40.0    134.016285
874   151  Mew                 225  210  210  Pound          Ice Beam         40.0    134.016285
875   151  Mew                 225  210  210  Pound          Thunderbolt      40.0    134.016285
876   151  Mew                 225  210  210  Pound          Thunderbolt      40.0    134.016285
877   338  Solrock             207  178  153  Rock Throw     Rock Slide       40.0    133.787657
878   337  Lunatone            207  178  153  Rock Throw     Rock Slide       40.0    133.787657
879   275  Shiftry             207  200  121  Razor Leaf     Leaf Blade       40.0    133.743444
880   89   Muk Alola           233  190  172  Snarl          Sludge Wave      40.0    133.717258
881   481  Mesprit             190  212  212  Confusion      Blizzard         40.0    133.670755
882   151  Mew                 225  210  210  Charge Beam    Ice Beam         40.0    133.488662
883   151  Mew                 225  210  210  Dragon Tail    Flame Charge     40.0    133.488662
884   151  Mew                 225  210  210  Snarl          Energy Ball      40.0    133.488662
885   151  Mew                 225  210  210  Charge Beam    Thunderbolt      40.0    133.488662
886   151  Mew                 225  210  210  Charge Beam    Ice Beam         40.0    133.488662
887   151  Mew                 225  210  210  Charge Beam    Thunderbolt      40.0    133.488662
888   151  Mew                 225  210  210  Rock Smash     Focus Blast      40.0    133.488662
889   151  Mew                 225  210  210  Pound          Surf             40.0    133.488662
890   143  Snorlax             330  190  169  Zen Headbutt   Hyper Beam       40.0    133.461746
891   492  Shaymin Sky         225  261  166  Hidden Power   Energy Ball      40.0    133.426596
892   208  Steelix             181  148  272  Dragon Tail    Earthquake       40.0    133.346928
893   248  Tyranitar           225  251  207  Iron Tail      Fire Blast       40.0    133.338828
894   136  Flareon             163  246  179  Fire Spin      Fire Blast       40.0    133.269239
895   297  Hariyama            302  209  114  Bullet Punch   Heavy Slam       40.0    133.235472
896   6    Charizard           186  223  173  Fire Spin      Fire Blast       40.0    133.178964
897   286  Breloom             155  241  144  Counter        Seed Bomb        40.0    133.163261
898   91   Cloyster            137  186  256  Ice Shard      Avalanche        40.0    133.064007
899   76   Golem Normal        190  211  198  Mud Slap       Earthquake       40.0    132.904586
900   181  Ampharos            207  211  169  Charge Beam    Zap Cannon       40.0    132.894367
901   151  Mew                 225  210  210  Charge Beam    Surf             40.0    132.763180
902   151  Mew                 225  210  210  Struggle Bug   Blizzard         40.0    132.714815
903   151  Mew                 225  210  210  Struggle Bug   Blizzard         40.0    132.714815
904   460  Abomasnow           207  178  158  Powder Snow    Outrage          40.0    132.706126
905   365  Walrein             242  182  176  Waterfall      Earthquake       40.0    132.692717
906   196  Espeon              163  261  175  Confusion      Futuresight      40.0    132.684907
907   487  Giratina Origin     284  225  187  Dragon Breath  Ancient Power    40.0    132.679526
908   487  Giratina Altered    284  187  225  Dragon Breath  Ancient Power    40.0    132.679526
909   454  Toxicroak           195  211  133  Poison Jab     Sludge Bomb      40.0    132.647538
910   435  Skuntank            230  184  132  Poison Jab     Crunch           40.0    132.491293
911   59   Arcanine            207  227  166  Snarl          Fire Blast       40.0    132.441544
912   34   Nidoking            191  204  156  Poison Jab     Megahorn         40.0    132.423597
913   45   Vileplume           181  202  167  Acid           Solar Beam       40.0    132.353348
914   151  Mew                 225  210  210  Pound          Dark Pulse       40.0    132.327891
915   482  Azelf               181  270  151  Confusion      Futuresight      40.0    132.315203
916   474  Porygon Z           198  264  150  Hidden Power   Hyper Beam       40.0    132.286937
917   357  Tropius             223  136  163  Razor Leaf     Leaf Blade       40.0    132.284424
918   381  Latios              190  268  212  Dragon Breath  Solar Beam       40.0    132.121246
919   381  Latios              190  268  212  Zen Headbutt   Solar Beam       40.0    132.121246
920   151  Mew                 225  210  210  Struggle Bug   Psychic          40.0    131.830418
921   151  Mew                 225  210  210  Struggle Bug   Psychic          40.0    131.830418
922   62   Poliwrath           207  182  184  Bubble         Hydro Pump       40.0    131.824923
923   306  Aggron              172  198  257  Dragon Tail    Heavy Slam       40.0    131.782116
924   76   Golem Normal        190  211  198  Mud Slap       Stone Edge       40.0    131.653351
925   475  Gallade             169  237  195  Confusion      Leaf Blade       40.0    131.622997
926   475  Gallade             169  237  195  Confusion      Close Combat     40.0    131.622997
927   151  Mew                 225  210  210  Waterfall      Bulldoze         40.0    131.554044
928   151  Mew                 225  210  210  Waterfall      Gyro Ball        40.0    131.554044
929   257  Blaziken            190  240  141  Fire Spin      Focus Blast      40.0    131.342581
930   151  Mew                 225  210  210  Charge Beam    Dark Pulse       40.0    131.167120
931   306  Aggron              172  198  257  Dragon Tail    Thunder          40.0    131.101072
932   151  Mew                 225  210  210  Pound          Dazzling Gleam   40.0    131.001296
933   286  Breloom             155  241  144  Counter        Sludge Bomb      40.0    130.959614
934   460  Abomasnow           207  178  158  Powder Snow    Energy Ball      40.0    130.888234
935   151  Mew                 225  210  210  Struggle Bug   Flash Cannon     40.0    130.809960
936   124  Jynx                163  223  151  Frost Breath   Avalanche        40.0    130.754496
937   151  Mew                 225  210  210  Infestation    Energy Ball      40.0    130.586735
938   151  Mew                 225  210  210  Pound          Ancient Power    40.0    130.264298
939   151  Mew                 225  210  210  Pound          Ancient Power    40.0    130.264298
940   182  Bellossom           181  169  186  Razor Leaf     Dazzling Gleam   40.0    130.252690
941   71   Victreebel          190  207  135  Razor Leaf     Sludge Bomb      40.0    130.154909
942   409  Rampardos           219  295  109  Smack Down     Rock Slide       40.0    130.151760
943   94   Gengar              155  261  149  Sucker Punch   Sludge Bomb      40.0    130.101471
944   6    Charizard           186  223  173  Air Slash      Overheat         40.0    130.037950
945   376  Metagross           190  257  228  Zen Headbutt   Psychic          40.0    129.958627
946   473  Mamoswine           242  247  146  Mud Slap       Stone Edge       40.0    129.803962
947   229  Houndoom            181  224  144  Fire Fang      Fire Blast       40.0    129.641198
948   151  Mew                 225  210  210  Struggle Bug   Thunder          40.0    129.619426
949   151  Mew                 225  210  210  Struggle Bug   Thunder          40.0    129.619426
950   151  Mew                 225  210  210  Dragon Tail    Gyro Ball        40.0    129.619426
951   151  Mew                 225  210  210  Dragon Tail    Bulldoze         40.0    129.619426
952   38   Ninetales Normal    177  169  190  Feint Attack   Overheat         40.0    129.426856
953   385  Jirachi             225  210  210  Charge Beam    Dazzling Gleam   40.0    129.343052
954   251  Celebi              225  210  210  Charge Beam    Dazzling Gleam   40.0    129.343052
955   151  Mew                 225  210  210  Snarl          Dragon Claw      40.0    129.343052
956   151  Mew                 225  210  210  Charge Beam    Dazzling Gleam   40.0    129.343052
957   151  Mew                 225  210  210  Snarl          Dragon Claw      40.0    129.343052
958   195  Quagsire            216  152  143  Mud Shot       Earthquake       40.0    129.342516
959   28   Sandslash Alola     181  177  195  Powder Snow    Gyro Ball        40.0    129.178806
960   89   Muk Normal          233  190  172  Infestation    Gunk Shot        40.0    129.122447
961   354  Banette             162  218  126  Shadow Claw    Shadow Ball      40.0    128.904682
962   472  Gliscor             181  185  222  Wing Attack    Night Slash      40.0    128.821231
963   89   Muk Alola           233  190  172  Snarl          Dark Pulse       40.0    128.764767
964   125  Electabuzz          163  198  158  Thunder Shock  Thunder          40.0    128.623606
965   461  Weavile             172  243  171  Ice Shard      Focus Blast      40.0    128.466993
966   237  Hitmontop           137  173  207  Counter        Stone Edge       40.0    128.413465
967   151  Mew                 225  210  210  Rock Smash     Overheat         40.0    128.410289
968   151  Mew                 225  210  210  Rock Smash     Hyper Beam       40.0    128.410289
969   151  Mew                 225  210  210  Rock Smash     Solar Beam       40.0    128.410289
970   151  Mew                 225  210  210  Rock Smash     Hyper Beam       40.0    128.410289
971   151  Mew                 225  210  210  Rock Smash     Solar Beam       40.0    128.410289
972   142  Aerodactyl          190  221  159  Steel Wing     Hyper Beam       40.0    128.350230
973   151  Mew                 225  210  210  Charge Beam    Ancient Power    40.0    128.329680
974   151  Mew                 225  210  210  Charge Beam    Ancient Power    40.0    128.329680
975   57   Primeape            163  207  138  Counter        Close Combat     40.0    128.323468
976   151  Mew                 225  210  210  Struggle Bug   Ice Beam         40.0    128.212430
977   151  Mew                 225  210  210  Struggle Bug   Thunderbolt      40.0    128.212430
978   151  Mew                 225  210  210  Struggle Bug   Ice Beam         40.0    128.212430
979   151  Mew                 225  210  210  Struggle Bug   Thunderbolt      40.0    128.212430
980   103  Exeggutor Alola     216  230  153  Dragon Tail    Dragon Pulse     40.0    128.104789
981   151  Mew                 225  210  210  Rock Smash     Psyshock         40.0    128.071731
982   151  Mew                 225  210  210  Rock Smash     Psyshock         40.0    128.071731
983   230  Kingdra             181  194  194  Waterfall      Outrage          40.0    128.054299
984   142  Aerodactyl          190  221  159  Steel Wing     Ancient Power    40.0    128.023639
985   486  Regigigas           221  287  210  Zen Headbutt   Heavy Slam       40.0    127.878925
986   466  Electivire          181  249  163  Low Kick       Wild Charge      40.0    127.737787
987   151  Mew                 225  210  210  Pound          Energy Ball      40.0    127.684807
988   151  Mew                 225  210  210  Snarl          Flame Charge     40.0    127.684807
989   151  Mew                 225  210  210  Struggle Bug   Surf             40.0    127.684807
990   136  Flareon             163  246  179  Fire Spin      Flamethrower     40.0    127.554434
991   476  Probopass           155  135  275  Spark          Magnet Bomb      40.0    127.522864
992   476  Probopass           155  135  275  Rock Throw     Magnet Bomb      40.0    127.522864
993   282  Gardevoir           169  237  195  Confusion      Dazzling Gleam   40.0    127.444489
994   82   Magneton            137  223  169  Spark          Flash Cannon     40.0    127.386307
995   324  Torkoal             172  151  203  Ember          Overheat         40.0    127.383091
996   112  Rhydon              233  222  171  Rock Smash     Earthquake       40.0    127.284059
997   395  Empoleon            197  210  186  Waterfall      Blizzard         40.0    127.245732
998   221  Piloswine           225  181  138  Powder Snow    Stone Edge       40.0    127.187535
999   275  Shiftry             207  200  121  Feint Attack   Leaf Blade       40.0    126.704315
1000  89   Muk Normal          233  190  172  Infestation    Sludge Wave      40.0    126.701229
1001  125  Electabuzz          163  198  158  Thunder Shock  Thunderbolt      40.0    126.674764
1002  330  Flygon              190  205  168  Dragon Tail    Earthquake       40.0    126.580032
1003  151  Mew                 225  210  210  Struggle Bug   Dark Pulse       40.0    126.524036
1004  151  Mew                 225  210  210  Rock Smash     Stone Edge       40.0    126.101938
1005  112  Rhydon              233  222  171  Rock Smash     Stone Edge       40.0    126.063736
1006  151  Mew                 225  210  210  Infestation    Dragon Claw      40.0    126.026563
1007  151  Mew                 225  210  210  Infestation    Dragon Claw      40.0    126.026563
1008  381  Latios              190  268  212  Zen Headbutt   Dragon Claw      40.0    126.010809
1009  381  Latios              190  268  212  Zen Headbutt   Psychic          40.0    126.010809
1010  381  Latios              190  268  212  Dragon Breath  Dragon Claw      40.0    126.010809
1011  381  Latios              190  268  212  Dragon Breath  Psychic          40.0    126.010809
1012  257  Blaziken            190  240  141  Fire Spin      Overheat         40.0    125.681263
1013  91   Cloyster            137  186  256  Frost Breath   Aurora Beam      40.0    125.416650
1014  151  Mew                 225  210  210  Rock Smash     Wild Charge      40.0    125.363265
1015  151  Mew                 225  210  210  Rock Smash     Grass Knot       40.0    125.363265
1016  38   Ninetales Alola     177  170  193  Feint Attack   Blizzard         40.0    125.330763
1017  248  Tyranitar           225  251  207  Bite           Stone Edge       40.0    125.319850
1018  338  Solrock             207  178  153  Rock Throw     Solar Beam       40.0    125.260894
1019  214  Heracross           190  234  179  Struggle Bug   Close Combat     40.0    125.198645
1020  151  Mew                 225  210  210  Struggle Bug   Dazzling Gleam   40.0    125.197441
1021  468  Togekiss            198  225  217  Hidden Power   Flamethrower     40.0    125.108013
1022  282  Gardevoir           169  237  195  Confusion      Shadow Ball      40.0    124.975371
1023  229  Houndoom            181  224  144  Fire Fang      Flamethrower     40.0    124.964387
1024  151  Mew                 225  210  210  Charge Beam    Energy Ball      40.0    124.782880
1025  492  Shaymin Land        225  210  210  Zen Headbutt   Solar Beam       40.0    124.782880
1026  337  Lunatone            207  178  153  Rock Throw     Moonblast        40.0    124.671486
1027  164  Noctowl             225  145  156  Wing Attack    Sky Attack       40.0    124.634691
1028  45   Vileplume           181  202  167  Acid           Petal Blizzard   40.0    124.489954
1029  151  Mew                 225  210  210  Rock Smash     Rock Slide       40.0    124.460443
1030  151  Mew                 225  210  210  Struggle Bug   Ancient Power    40.0    124.460443
1031  151  Mew                 225  210  210  Struggle Bug   Ancient Power    40.0    124.460443
1032  471  Glaceon             163  238  205  Ice Shard      Icy Wind         40.0    124.445808
1033  380  Latias              190  228  246  Zen Headbutt   Psychic          40.0    124.396195
1034  380  Latias              190  228  246  Dragon Breath  Psychic          40.0    124.396195
1035  6    Charizard           186  223  173  Air Slash      Fire Blast       40.0    124.384126
1036  151  Mew                 225  210  210  Pound          Dragon Claw      40.0    124.368319
1037  151  Mew                 225  210  210  Pound          Dragon Claw      40.0    124.368319
1038  230  Kingdra             181  194  194  Waterfall      Hydro Pump       40.0    124.212670
1039  151  Mew                 225  210  210  Infestation    Flame Charge     40.0    124.202494
1040  455  Carnivine           179  187  136  Vine Whip      Power Whip       40.0    124.141586
1041  26   Raichu Alola        155  201  154  Spark          Wild Charge      40.0    123.996767
1042  28   Sandslash Normal    181  182  175  Metal Claw     Earthquake       40.0    123.893538
1043  214  Heracross           190  234  179  Struggle Bug   Megahorn         40.0    123.839637
1044  151  Mew                 225  210  210  Snarl          Bulldoze         40.0    123.815571
1045  151  Mew                 225  210  210  Snarl          Gyro Ball        40.0    123.815571
1046  65   Alakazam            146  271  167  Psycho Cut     Fire Punch       40.0    123.640045
1047  112  Rhydon              233  222  171  Mud Slap       Surf             40.0    123.608562
1048  478  Froslass            172  171  150  Powder Snow    Avalanche        40.0    123.585371
1049  217  Ursaring            207  236  144  Metal Claw     Close Combat     40.0    123.562886
1050  454  Toxicroak           195  211  133  Counter        Mud Bomb         40.0    123.553727
1051  185  Sudowoodo           172  167  176  Counter        Earthquake       40.0    123.459111
1052  487  Giratina Origin     284  225  187  Dragon Breath  Shadow Sneak     40.0    123.335898
1053  487  Giratina Altered    284  187  225  Dragon Breath  Shadow Sneak     40.0    123.335898
1054  467  Magmortar           181  247  172  Fire Spin      Fire Punch       40.0    123.318653
1055  151  Mew                 225  210  210  Pound          Flame Charge     40.0    123.041723
1056  233  Porygon2            198  198  180  Charge Beam    Hyper Beam       40.0    122.985512
1057  461  Weavile             172  243  171  Ice Shard      Foul Play        40.0    122.905651
1058  160  Feraligatr          198  205  188  Waterfall      Ice Beam         40.0    122.893836
1059  73   Tentacruel          190  166  209  Acid           Blizzard         40.0    122.790853
